Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG4383,Vecchio,,1000m,1000 metri PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2013/REG4383/Gara001.htm
REG4383,Vecchio,,60 Hs h91,60 Hs H 91-9.14 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2013/REG4383/Gara004.htm
REG4383,Vecchio,,400m,400 metri TETRATHLON ALLIEVE,https://www.fidal.it/risultati/2013/REG4383/Gara006.htm
REG4383,Vecchio,,60 Hs h76,60 Hs H 76-8.50 TETRATHLON ALLIEVE,https://www.fidal.it/risultati/2013/REG4383/Gara008.htm
REG4383,Vecchio,,1000m,1000 metri TETRATHLON CADETTI,https://www.fidal.it/risultati/2013/REG4383/Gara010.htm
REG4383,Vecchio,,60 Hs h84,60 Hs H 84-8.50 TETRATHLON CADETTI,https://www.fidal.it/risultati/2013/REG4383/Gara012.htm
REG4383,Vecchio,,400m,400 metri TETRATHLON CADETTE,https://www.fidal.it/risultati/2013/REG4383/Gara014.htm
REG4383,Vecchio,,60 Hs h76,60 Hs H 76-8.00 TETRATHLON CADETTE,https://www.fidal.it/risultati/2013/REG4383/Gara017.htm
REG4383,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2013/REG4383/Gara002.htm
REG4383,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2013/REG4383/Gara003.htm
REG4383,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON ALLIEVE,https://www.fidal.it/risultati/2013/REG4383/Gara007.htm
REG4383,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTI,https://www.fidal.it/risultati/2013/REG4383/Gara011.htm
REG4383,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTE,https://www.fidal.it/risultati/2013/REG4383/Gara015.htm
REG4384,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara004.htm
REG4384,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara008.htm
REG4384,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2013/REG4384/Gara018.htm
REG4384,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara019.htm
REG4384,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara020.htm
REG4384,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara104.htm
REG4384,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2013/REG4384/Gara119.htm
REG4384,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara120.htm
REG4384,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara201.htm
REG4384,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara205.htm
REG4384,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara207.htm
REG4384,Vecchio,,60m,60 piani EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara301.htm
REG4384,Vecchio,,60 Hs h100,60 Hs H 100 EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara305.htm
REG4384,Vecchio,,1000m,1000 metri EPTATHLON JM,https://www.fidal.it/risultati/2013/REG4384/Gara307.htm
REG4384,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara501.htm
REG4384,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara505.htm
REG4384,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara004.htm
REG4384,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara008.htm
REG4384,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2013/REG4384/Gara018.htm
REG4384,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara019.htm
REG4384,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara020.htm
REG4384,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara104.htm
REG4384,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2013/REG4384/Gara119.htm
REG4384,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara120.htm
REG4384,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara201.htm
REG4384,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara205.htm
REG4384,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara207.htm
REG4384,Vecchio,,60m,60 piani EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara301.htm
REG4384,Vecchio,,60 Hs h100,60 Hs H 100 EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara305.htm
REG4384,Vecchio,,1000m,1000 metri EPTATHLON JM,https://www.fidal.it/risultati/2013/REG4384/Gara307.htm
REG4384,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara501.htm
REG4384,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara505.htm
REG4384,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara026.htm
REG4384,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara128.htm
REG4384,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara202.htm
REG4384,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara204.htm
REG4384,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON UOMINI,https://www.fidal.it/risultati/2013/REG4384/Gara206.htm
REG4384,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara302.htm
REG4384,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON JUNIORES JM,https://www.fidal.it/risultati/2013/REG4384/Gara304.htm
REG4384,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON JM,https://www.fidal.it/risultati/2013/REG4384/Gara306.htm
REG4384,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara502.htm
REG4384,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON DONNE,https://www.fidal.it/risultati/2013/REG4384/Gara504.htm
REG4392,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara004.htm
REG4392,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara008.htm
REG4392,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara020.htm
REG4392,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara021.htm
REG4392,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2013/REG4392/Gara022.htm
REG4392,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara104.htm
REG4392,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara108.htm
REG4392,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara120.htm
REG4392,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2013/REG4392/Gara121.htm
REG4392,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara004.htm
REG4392,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara008.htm
REG4392,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara020.htm
REG4392,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara021.htm
REG4392,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2013/REG4392/Gara022.htm
REG4392,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara104.htm
REG4392,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara108.htm
REG4392,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara120.htm
REG4392,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2013/REG4392/Gara121.htm
REG4392,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara026.htm
REG4392,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2013/REG4392/Gara029.htm
REG4392,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2013/REG4392/Gara128.htm
REG4394,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara001.htm
REG4394,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara006.htm
REG4394,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara011.htm
REG4394,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara101.htm
REG4394,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara106.htm
REG4394,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara111.htm
REG4394,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara001.htm
REG4394,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara006.htm
REG4394,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara011.htm
REG4394,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara101.htm
REG4394,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara106.htm
REG4394,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara111.htm
REG4394,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2013/REG4394/Gara028.htm
REG4394,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara126.htm
REG4394,Vecchio,,Salto triplo,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2013/REG4394/Gara129.htm
REG4393,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara001.htm
REG4393,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara009.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara060.htm
REG4393,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara101.htm
REG4393,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara109.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara160.htm
REG4393,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara201.htm
REG4393,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara207.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara260.htm
REG4393,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara301.htm
REG4393,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara307.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara360.htm
REG4393,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara001.htm
REG4393,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara009.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara060.htm
REG4393,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara101.htm
REG4393,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara109.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara160.htm
REG4393,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara201.htm
REG4393,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara207.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara260.htm
REG4393,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara301.htm
REG4393,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara307.htm
REG4393,Vecchio,,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara360.htm
REG4393,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara026.htm
REG4393,Vecchio,,Salto triplo,Salto triplo/TJ CADETTI,https://www.fidal.it/risultati/2013/REG4393/Gara029.htm
REG4393,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara126.htm
REG4393,Vecchio,,Salto triplo,Salto triplo/TJ CADETTE,https://www.fidal.it/risultati/2013/REG4393/Gara129.htm
REG4393,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara226.htm
REG4393,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2013/REG4393/Gara228.htm
REG4393,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara326.htm
REG4393,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2013/REG4393/Gara328.htm
REG4393,Vecchio,,Salto in lungo,Salto in lungo/LJ MASTER UOMINI,https://www.fidal.it/risultati/2013/REG4393/Gara428.htm
REG4393,Vecchio,,Salto in lungo,Salto in lungo/LJ MASTER DONNE,https://www.fidal.it/risultati/2013/REG4393/Gara528.htm
COD3921,Vecchio,,60m,60 piani Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara001.htm
COD3921,Vecchio,,60 Hs h106,60 Hs H 106 Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara005.htm
COD3921,Vecchio,,1000m,1000 metri Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara007.htm
COD3921,Vecchio,,60m,60 piani Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara101.htm
COD3921,Vecchio,,60 Hs h100,60 Hs H 100 Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara105.htm
COD3921,Vecchio,,1000m,1000 metri Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara107.htm
COD3921,Vecchio,,60 Hs h91,60 Hs H 91-9.14 Pentathlon Allievi,https://www.fidal.it/risultati/2013/COD3921/Gara201.htm
COD3921,Vecchio,,1000m,1000 metri Pentathlon Allievi,https://www.fidal.it/risultati/2013/COD3921/Gara205.htm
COD3921,Vecchio,,60 Hs h84,60 Hs H 84-8.50 Pentathlon Donne,https://www.fidal.it/risultati/2013/COD3921/Gara301.htm
COD3921,Vecchio,,800m,800 metri Pentathlon Donne,https://www.fidal.it/risultati/2013/COD3921/Gara305.htm
COD3921,Vecchio,,60 Hs h76,60 Hs H 76-8.50 Tetrathlon Allieve,https://www.fidal.it/risultati/2013/COD3921/Gara401.htm
COD3921,Vecchio,,400m,400 metri Tetrathlon Allieve,https://www.fidal.it/risultati/2013/COD3921/Gara404.htm
COD3921,Vecchio,,400m,400 metri UOMINI GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara506.htm
COD3921,Vecchio,,1500m,1500 metri UOMINI GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara511.htm
COD3921,Vecchio,,400m,400 metri DONNE GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara606.htm
COD3921,Vecchio,,800m,800 metri DONNE GARA AD INVITO,https://www.fidal.it/risultati/2013/COD3921/Gara608.htm
COD3921,Vecchio,,1500m,1500 metri DONNE GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara611.htm
COD3921,Vecchio,,60m,60 piani Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara001.htm
COD3921,Vecchio,,60 Hs h106,60 Hs H 106 Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara005.htm
COD3921,Vecchio,,1000m,1000 metri Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara007.htm
COD3921,Vecchio,,60m,60 piani Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara101.htm
COD3921,Vecchio,,60 Hs h100,60 Hs H 100 Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara105.htm
COD3921,Vecchio,,1000m,1000 metri Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara107.htm
COD3921,Vecchio,,60 Hs h91,60 Hs H 91-9.14 Pentathlon Allievi,https://www.fidal.it/risultati/2013/COD3921/Gara201.htm
COD3921,Vecchio,,1000m,1000 metri Pentathlon Allievi,https://www.fidal.it/risultati/2013/COD3921/Gara205.htm
COD3921,Vecchio,,60 Hs h84,60 Hs H 84-8.50 Pentathlon Donne,https://www.fidal.it/risultati/2013/COD3921/Gara301.htm
COD3921,Vecchio,,800m,800 metri Pentathlon Donne,https://www.fidal.it/risultati/2013/COD3921/Gara305.htm
COD3921,Vecchio,,60 Hs h76,60 Hs H 76-8.50 Tetrathlon Allieve,https://www.fidal.it/risultati/2013/COD3921/Gara401.htm
COD3921,Vecchio,,400m,400 metri Tetrathlon Allieve,https://www.fidal.it/risultati/2013/COD3921/Gara404.htm
COD3921,Vecchio,,400m,400 metri UOMINI GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara506.htm
COD3921,Vecchio,,1500m,1500 metri UOMINI GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara511.htm
COD3921,Vecchio,,400m,400 metri DONNE GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara606.htm
COD3921,Vecchio,,800m,800 metri DONNE GARA AD INVITO,https://www.fidal.it/risultati/2013/COD3921/Gara608.htm
COD3921,Vecchio,,1500m,1500 metri DONNE GARA EXTRA,https://www.fidal.it/risultati/2013/COD3921/Gara611.htm
COD3921,Vecchio,,Salto in lungo,Salto in lungo/LJ Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara002.htm
COD3921,Vecchio,,Salto in alto,Salto in alto/HJ Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara004.htm
COD3921,Vecchio,,Salto con l'asta,Salto con l'asta/PV Eptathlon Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara006.htm
COD3921,Vecchio,,Salto in lungo,Salto in lungo/LJ Eptathlon JuniorUomini,https://www.fidal.it/risultati/2013/COD3921/Gara102.htm
COD3921,Vecchio,,Salto in alto,Salto in alto/HJ Eptathlon Junior Uomini,https://www.fidal.it/risultati/2013/COD3921/Gara104.htm
COD3921,Vecchio,,Salto con l'asta,Salto con l'asta/PV Eptathlon Junior U,https://www.fidal.it/risultati/2013/COD3921/Gara106.htm
COD3921,Vecchio,,Salto in alto,Salto in alto/HJ Pentathlon Allievi,https://www.fidal.it/risultati/2013/COD3921/Gara202.htm
